Date,T_ambient,T_trunk1,T_trunk4,T_exhaust2,T_tank1_bottom,T_tank1_top,T_zone1,T_zone2,T_pool1,V_trunk,Pyranometer,MD_zone1,MD_zone2,MD_exhaust1,Blower,P_tank1,P_pool1,T_zone3,T_zone4,MD_fresh,E_air_array,E_air_dhw,E_air_space,E_air_pool,E_night_flush,E_air_space2,E_night_flush2,E_pv_array,E_home,Vent,Pv_volts,Pv_volts2,Pv_volts3,Pv_volts4,Pv_amps,Pv_amps2,Pv_amps3,Pv_amps4,Pv_status,Pv_status2,Pv_status3,Pv_status4,Z_resets,Alerts,T_inverter,T_inverter2,T_inverter3,T_inverter4,E_inverter,E_inverter2,E_inverter3,E_inverter4,Th_fan,Th1_hvac,Th2_hvac,Th3_hvac,Th4_hvac,Th1_mode,Th2_mode,Th3_mode,Th4_mode,Th1_setpoint,Th2_setpoint,Th3_setpoint,Th4_setpoint,E_pv_life,E_dhw_life,E_space_life,E_night_life,E_pool_life
Tue Jul 26 20:44:55 2016,999.0,46.3,41.4,41.4,73.8,75.0,24.2,24.5,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1199,0.0000,0,86.43,0.00,0.00,0.00,1.54,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,9.892,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,23.89,0.00,0.00,7934.783,2436.410,0.000,0.000,0.000
Tue Jul 26 20:59:55 2016,999.0,45.1,40.6,40.6,73.6,75.0,23.6,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0606,0.0000,0,42.75,0.00,0.00,0.00,0.79,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,10.318,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,23.89,0.00,0.00,7935.209,2436.410,0.000,0.000,0.000
Tue Jul 26 21:14:55 2016,999.0,44.1,39.8,39.8,73.5,74.9,23.2,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1039,0.0000,0,243.23,0.00,0.00,0.00,1.32,0.00,0.00,0.00,4,0,0,0,1,1,35.00,0.00,0.00,0.00,10.596,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,23.89,0.00,0.00,7935.487,2436.410,0.000,0.000,0.000
Tue Jul 26 21:29:55 2016,999.0,43.4,38.9,38.9,73.3,74.9,23.1,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0698,0.0000,0,337.95,0.00,0.00,0.00,0.83,0.00,0.00,0.00,4,0,0,0,1,0,32.00,0.00,0.00,0.00,10.668,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,23.89,0.00,0.00,7935.559,2436.410,0.000,0.000,0.000
Tue Jul 26 21:44:55 2016,999.0,42.7,38.3,38.3,73.2,74.8,22.9,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0970,0.0000,0,357.98,0.00,0.00,0.00,1.13,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,10.764,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,23.89,0.00,0.00,7935.655,2436.410,0.000,0.000,0.000
Tue Jul 26 21:59:55 2016,999.0,42.0,37.8,37.8,73.1,74.7,23.1,23.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1929,0.0000,0,346.17,0.00,0.00,0.00,2.25,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,10.959,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,23.89,0.00,0.00,7935.850,2436.410,0.000,0.000,0.000
Tue Jul 26 22:14:55 2016,999.0,41.3,37.3,37.3,72.9,74.7,23.8,24.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1417,0.0000,0,347.24,0.00,0.00,0.00,1.70,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,11.101,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,23.89,0.00,0.00,7935.992,2436.410,0.000,0.000,0.000
Tue Jul 26 22:29:55 2016,999.0,40.7,37.0,37.0,72.8,74.6,24.1,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1653,0.0000,0,350.71,0.00,0.00,0.00,1.96,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,11.266,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,23.89,0.00,0.00,7936.157,2436.410,0.000,0.000,0.000
Tue Jul 26 22:44:55 2016,999.0,40.1,36.6,36.6,72.6,74.6,23.5,24.6,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1662,0.0000,0,348.48,0.00,0.00,0.00,1.98,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,11.431,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,23.89,0.00,0.00,7936.322,2436.410,0.000,0.000,0.000
Tue Jul 26 22:59:55 2016,999.0,39.6,36.3,36.3,72.5,74.5,23.1,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1002,0.0000,0,344.09,0.00,0.00,0.00,1.21,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,11.531,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.422,2436.410,0.000,0.000,0.000
Tue Jul 26 23:14:55 2016,999.0,39.1,35.9,35.9,72.3,74.5,23.5,24.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0890,0.0000,0,344.81,0.00,0.00,0.00,1.07,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,11.620,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.511,2436.410,0.000,0.000,0.000
Tue Jul 26 23:29:55 2016,999.0,38.7,35.6,35.6,72.2,74.4,24.1,24.2,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0565,0.0000,0,344.70,0.00,0.00,0.00,0.68,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,11.677,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.568,2436.410,0.000,0.000,0.000
Tue Jul 26 23:44:55 2016,999.0,38.3,35.3,35.3,72.1,74.3,24.4,24.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0425,0.0000,0,335.54,0.00,0.00,0.00,0.53,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,11.719,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.610,2436.410,0.000,0.000,0.000
Tue Jul 26 23:59:55 2016,999.0,38.0,35.1,35.1,71.9,74.3,24.6,24.6,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0352,0.0000,0,336.34,0.00,0.00,0.00,0.43,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,11.755,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.646,2436.410,0.000,0.000,0.000
Wed Jul 27 00:14:55 2016,999.0,37.6,34.9,34.9,71.8,74.2,24.7,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0285,0.0000,0,332.20,0.00,0.00,0.00,0.36,0.00,0.00,0.00,4,0,0,0,1,0,31.00,0.00,0.00,0.00,11.783,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.674,2436.410,0.000,0.000,0.000
Wed Jul 27 00:29:55 2016,999.0,37.3,34.8,34.8,71.7,74.2,24.6,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0148,0.0000,0,244.91,0.00,0.00,0.00,0.25,0.00,0.00,0.00,3,0,0,0,1,0,31.00,0.00,0.00,0.00,11.798,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.689,2436.410,0.000,0.000,0.000
Wed Jul 27 00:44:55 2016,999.0,37.1,34.6,34.6,71.5,74.1,24.6,24.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0,237.41,0.00,0.00,0.00,0.12,0.00,0.00,0.00,3,0,0,0,1,0,31.00,0.00,0.00,0.00,11.805,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.696,2436.410,0.000,0.000,0.000
Wed Jul 27 00:59:55 2016,999.0,36.8,34.4,34.4,71.4,74.1,24.9,25.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0,273.89,0.00,0.00,0.00,0.01,0.00,0.00,0.00,3,0,0,0,1,0,31.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 01:14:55 2016,999.0,36.6,34.3,34.3,71.2,74.0,25.0,25.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,341.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0,0,0,1,0,30.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 01:29:55 2016,999.0,36.3,34.1,34.1,71.1,73.9,24.9,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,315.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,1,0,30.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 01:44:55 2016,999.0,36.1,34.0,34.0,71.0,73.9,24.8,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,173.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0,0,0,1,0,29.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 01:59:55 2016,999.0,35.9,33.7,33.7,70.8,73.8,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 02:14:55 2016,999.0,35.7,33.6,33.6,70.7,73.8,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 02:29:55 2016,999.0,35.6,33.4,33.4,70.6,73.7,24.9,25.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 02:44:55 2016,999.0,35.4,33.3,33.3,70.5,73.7,24.3,25.4,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 02:59:55 2016,999.0,35.2,33.2,33.2,70.3,73.6,24.0,24.8,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 03:14:55 2016,999.0,35.1,33.2,33.2,70.2,73.5,24.5,24.7,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 03:29:55 2016,999.0,34.9,32.9,32.9,70.1,73.5,24.7,24.9,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 03:44:55 2016,999.0,34.8,32.8,32.8,70.0,73.4,24.7,25.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 03:59:55 2016,999.0,34.7,32.7,32.7,69.8,73.4,25.0,25.0,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 04:14:55 2016,999.0,34.5,32.5,32.5,69.7,73.3,25.0,25.1,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 04:29:55 2016,999.0,34.4,32.5,32.5,69.6,73.2,24.9,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.00,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 04:44:55 2016,999.0,34.3,32.5,32.5,69.5,73.2,24.8,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 04:59:55 2016,999.0,34.2,32.2,32.2,69.4,73.1,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 05:14:55 2016,999.0,34.0,32.2,32.2,69.2,73.1,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 05:29:55 2016,999.0,33.9,32.1,32.1,69.1,73.0,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 05:44:55 2016,999.0,33.8,32.0,32.0,69.0,72.9,24.7,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 05:59:55 2016,999.0,33.7,32.0,32.0,68.9,72.9,24.8,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 06:14:55 2016,999.0,33.6,31.8,31.8,68.8,72.8,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 06:29:55 2016,999.0,33.4,31.7,31.7,68.7,72.8,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 06:44:55 2016,999.0,33.3,31.5,31.5,68.6,72.7,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 06:59:55 2016,999.0,33.2,31.4,31.4,68.5,72.7,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,11.806,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 07:14:44 2016,999.0,33.1,31.4,31.4,68.3,72.6,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,2,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 07:40:11 2016,963.2,32.6,31.1,31.1,67.6,71.9,25.0,20.8,963.3,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,1,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 07:55:11 2016,999.0,32.9,31.2,31.2,68.0,72.4,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,1,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 08:10:11 2016,999.0,32.8,31.2,31.2,67.9,72.4,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,1,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 08:25:11 2016,999.0,32.7,31.0,31.0,67.8,72.3,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,1,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
Wed Jul 27 08:40:11 2016,999.0,32.6,30.9,30.9,67.7,72.3,25.0,25.3,999.0,0.0000, 0,0.00,0.00,0.00,0.0,0.00,0.00,999.0,999.0,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,0,0,0,1,1,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0,2,1,2,2,1,1,2,2,25.56,25.00,0.00,0.00,7936.697,2436.410,0.000,0.000,0.000
